k    none    reg    psf1      psf5      psf25
6585  2.2073018429e-01   1.0000000000e+00   9.5681631585e-01   9.7077025928e-01    9.9521209084e-01
6590  2.1956529990e-01   1.0000000000e+00   9.5634839583e-01   9.7043311015e-01    9.9514855448e-01
6595  2.1804959260e-01   1.0000000000e+00   9.5593845239e-01   9.7016811507e-01    9.9511170381e-01
6600  2.1687861838e-01   1.0000000000e+00   9.5546768559e-01   9.6982625867e-01    9.9506553787e-01
6605  2.1555634658e-01   1.0000000000e+00   9.5488180517e-01   9.6949378928e-01    9.9501738508e-01
6610  2.1403602257e-01   1.0000000000e+00   9.5456163978e-01   9.6905122213e-01    9.9495654827e-01
6615  2.1296473889e-01   1.0000000000e+00   9.5383076949e-01   9.6877924392e-01    9.9491311359e-01
6620  2.1153441712e-01   1.0000000000e+00   9.5333953513e-01   9.6843452744e-01    9.9485165352e-01
6625  2.1024298628e-01   1.0000000000e+00   9.5290162333e-01   9.6801817491e-01    9.9480927987e-01
6630  2.0889734829e-01   1.0000000000e+00   9.5231818192e-01   9.6775991249e-01    9.9476184855e-01
6635  2.0771871643e-01   1.0000000000e+00   9.5176522210e-01   9.6742790986e-01    9.9470349692e-01
6640  2.0673734252e-01   9.9999999999e-01   9.5117937961e-01   9.6698521742e-01    9.9463590538e-01
6645  2.0573812004e-01   9.9999999999e-01   9.5075902973e-01   9.6664008218e-01    9.9459557023e-01
6650  2.0442064609e-01   9.9999999999e-01   9.5006248870e-01   9.6628396669e-01    9.9454108374e-01
6655  2.0326138193e-01   9.9999999999e-01   9.4955234123e-01   9.6590550657e-01    9.9447629703e-01
6660  2.0212024508e-01   9.9999999999e-01   9.4907710854e-01   9.6553249840e-01    9.9443164358e-01
6665  2.0099040736e-01   9.9999999999e-01   9.4838299533e-01   9.6509152988e-01    9.9437414988e-01
6670  1.9972501770e-01   9.9999999999e-01   9.4778553654e-01   9.6470031293e-01    9.9431080537e-01
6675  1.9860761607e-01   9.9999999999e-01   9.4699075342e-01   9.6419752826e-01    9.9424025843e-01
6680  1.9742685039e-01   9.9999999999e-01   9.4631293794e-01   9.6372373321e-01    9.9419628285e-01
6685  1.9596347700e-01   9.9999999999e-01   9.4561871148e-01   9.6333282391e-01    9.9412171622e-01
6690  1.9479877252e-01   9.9999999999e-01   9.4501229389e-01   9.6284994161e-01    9.9406052926e-01
6695  1.9357139304e-01   9.9999999999e-01   9.4421354811e-01   9.6226655165e-01    9.9398730716e-01
6700  1.9224247475e-01   9.9999999999e-01   9.4341095102e-01   9.6184885237e-01    9.9392850331e-01
6705  1.9138173204e-01   9.9999999999e-01   9.4278196629e-01   9.6135200763e-01    9.9386630880e-01
6710  1.9027282735e-01   9.9999999999e-01   9.4188945106e-01   9.6087128610e-01    9.9380577333e-01
6715  1.8887138407e-01   9.9999999999e-01   9.4122347718e-01   9.6038074608e-01    9.9373113927e-01
6720  1.8762193550e-01   9.9999999999e-01   9.4002894182e-01   9.5998018444e-01    9.9366758922e-01
6725  1.8640140733e-01   9.9999999999e-01   9.3936541999e-01   9.5939016907e-01    9.9358273597e-01
6730  1.8515219520e-01   9.9999999999e-01   9.3853642913e-01   9.5888062902e-01    9.9351367165e-01
6735  1.8384212225e-01   9.9999999999e-01   9.3752876286e-01   9.5827303593e-01    9.9344964171e-01
6740  1.8281741613e-01   9.9999999999e-01   9.3664222257e-01   9.5768913468e-01    9.9337296144e-01
6745  1.8178723551e-01   9.9999999999e-01   9.3563670732e-01   9.5709408025e-01    9.9329982207e-01
6750  1.8045182618e-01   9.9999999999e-01   9.3473517329e-01   9.5664926345e-01    9.9321139922e-01
6755  1.7949873841e-01   9.9999999999e-01   9.3369903209e-01   9.5587276426e-01    9.9313756958e-01
6760  1.7808461107e-01   9.9999999999e-01   9.3281069343e-01   9.5543133093e-01    9.9305762046e-01
6765  1.7705619538e-01   9.9999999999e-01   9.3162731703e-01   9.5485861595e-01    9.9299143081e-01
6770  1.7583958127e-01   9.9999999999e-01   9.3089587361e-01   9.5434735068e-01    9.9292153251e-01
6775  1.7504037662e-01   9.9999999999e-01   9.2967778422e-01   9.5368595989e-01    9.9282219420e-01
6780  1.7393994597e-01   9.9999999999e-01   9.2854239310e-01   9.5299907338e-01    9.9274724785e-01
6785  1.7325481021e-01   9.9999999999e-01   9.2748085957e-01   9.5211714043e-01    9.9266125571e-01
6790  1.7203647349e-01   9.9999999999e-01   9.2619378524e-01   9.5138829064e-01    9.9255697369e-01
6795  1.7114782104e-01   9.9999999999e-01   9.2532710474e-01   9.5090817598e-01    9.9246186229e-01
6800  1.6983427502e-01   9.9999999999e-01   9.2446133904e-01   9.5014204479e-01    9.9236316866e-01
6805  1.6867464063e-01   9.9999999999e-01   9.2294584409e-01   9.4958114163e-01    9.9227258969e-01
6810  1.6751318718e-01   9.9999999999e-01   9.2178245393e-01   9.4850984493e-01    9.9219094642e-01
6815  1.6637991670e-01   9.9999999999e-01   9.2046895283e-01   9.4794921573e-01    9.9208837532e-01
6820  1.6539158529e-01   9.9999999999e-01   9.1943373945e-01   9.4716617443e-01    9.9197918700e-01
6825  1.6399726119e-01   9.9999999999e-01   9.1812886718e-01   9.4634134859e-01    9.9188132651e-01
6830  1.6297940207e-01   9.9999999999e-01   9.1726315635e-01   9.4557666989e-01    9.9179813092e-01
6835  1.6166027836e-01   9.9999999999e-01   9.1542221255e-01   9.4455856453e-01    9.9170357825e-01
6840  1.6055585270e-01   9.9999999999e-01   9.1426245998e-01   9.4377989435e-01    9.9159560934e-01
6845  1.5960396087e-01   9.9999999999e-01   9.1295281096e-01   9.4314322917e-01    9.9150229600e-01
6850  1.5827095755e-01   9.9999999999e-01   9.1173307249e-01   9.4226140540e-01    9.9138072298e-01
6855  1.5734042295e-01   9.9999999999e-01   9.1047225503e-01   9.4101849702e-01    9.9125282299e-01
6860  1.5589979830e-01   9.9999999999e-01   9.0927453650e-01   9.4024510371e-01    9.9110982942e-01
6865  1.5488912680e-01   9.9999999999e-01   9.0831744322e-01   9.3918501465e-01    9.9101867284e-01
6870  1.5389588547e-01   9.9999999999e-01   9.0684787794e-01   9.3802487265e-01    9.9088380831e-01
6875  1.5291663127e-01   9.9999999999e-01   9.0586578867e-01   9.3710084568e-01    9.9076817902e-01
6880  1.5187523083e-01   9.9999999999e-01   9.0472084586e-01   9.3627950886e-01    9.9066364316e-01
6885  1.5071347356e-01   9.9999999999e-01   9.0386391529e-01   9.3510336024e-01    9.9058284176e-01
6890  1.4976735975e-01   9.9999999999e-01   9.0277630210e-01   9.3408508948e-01    9.9042393387e-01
6895  1.4878333133e-01   9.9999999999e-01   9.0183968784e-01   9.3305387026e-01    9.9030547998e-01
6900  1.4766395886e-01   9.9999999999e-01   9.0086898534e-01   9.3218441805e-01    9.9018835444e-01
6905  1.4670338647e-01   9.9999999999e-01   8.9980946621e-01   9.3088718301e-01    9.9003174920e-01
6910  1.4564100592e-01   9.9999999999e-01   8.9862008963e-01   9.2962208310e-01    9.8988466580e-01
6915  1.4470785818e-01   9.9999999999e-01   8.9785705646e-01   9.2828416889e-01    9.8975408985e-01
6920  1.4353987285e-01   9.9999999999e-01   8.9658099235e-01   9.2722408272e-01    9.8960369432e-01
6925  1.4218516088e-01   9.9999999999e-01   8.9544321837e-01   9.2630663439e-01    9.8945426517e-01
6930  1.4105718988e-01   9.9999999999e-01   8.9416420770e-01   9.2465804702e-01    9.8933709517e-01
6935  1.3983405683e-01   9.9999999999e-01   8.9349739059e-01   9.2338125406e-01    9.8919114658e-01
6940  1.3882730910e-01   9.9999999999e-01   8.9182323558e-01   9.2187438910e-01    9.8903541108e-01
6945  1.3809071723e-01   9.9999999999e-01   8.9068449637e-01   9.2030245804e-01    9.8890680643e-01
6950  1.3679023045e-01   9.9999999999e-01   8.8940809564e-01   9.1926574288e-01    9.8866794468e-01
6955  1.3600359208e-01   9.9999999999e-01   8.8823239996e-01   9.1787252371e-01    9.8852046385e-01
6960  1.3491657753e-01   9.9999999999e-01   8.8685245493e-01   9.1675764960e-01    9.8832692262e-01
6965  1.3378010149e-01   9.9999999999e-01   8.8587468842e-01   9.1550031009e-01    9.8813425594e-01
6970  1.3296230802e-01   9.9999999999e-01   8.8428321767e-01   9.1386147013e-01    9.8799307332e-01
6975  1.3197526576e-01   9.9999999999e-01   8.8307960946e-01   9.1266491818e-01    9.8779723618e-01
6980  1.3093325108e-01   9.9999999999e-01   8.8179016011e-01   9.1132708587e-01    9.8761688805e-01
6985  1.2991301913e-01   9.9999999999e-01   8.8020971034e-01   9.1005422894e-01    9.8740182467e-01
6990  1.2902476348e-01   9.9999999999e-01   8.7879050870e-01   9.0888709463e-01    9.8720364336e-01
6995  1.2802080876e-01   9.9999999999e-01   8.7756212456e-01   9.0720609922e-01    9.8699755034e-01
7000  1.2710367936e-01   9.9999999999e-01   8.7599137888e-01   9.0600769836e-01    9.8676298884e-01
7005  1.2637088278e-01   9.9999999999e-01   8.7467597583e-01   9.0455882631e-01    9.8652176773e-01
7010  1.2541054969e-01   9.9999999999e-01   8.7295638395e-01   9.0341474662e-01    9.8632920440e-01
7015  1.2427681653e-01   9.9999999999e-01   8.7183552691e-01   9.0228250971e-01    9.8610630671e-01
7020  1.2317180204e-01   9.9999999999e-01   8.7016602131e-01   9.0105609840e-01    9.8593018028e-01
7025  1.2237913293e-01   9.9999999999e-01   8.6873531228e-01   9.0008198687e-01    9.8567961315e-01
7030  1.2153456102e-01   9.9999999999e-01   8.6731617378e-01   8.9892402458e-01    9.8541610790e-01
7035  1.2056858697e-01   9.9999999999e-01   8.6511828023e-01   8.9797130283e-01    9.8520825029e-01
7040  1.1965485285e-01   9.9999999999e-01   8.6345766787e-01   8.9658747937e-01    9.8500813780e-01
7045  1.1869039978e-01   9.9999999999e-01   8.6140239052e-01   8.9549876276e-01    9.8470420902e-01
7050  1.1788085554e-01   9.9999999999e-01   8.5978770266e-01   8.9435241220e-01    9.8448739436e-01
7055  1.1690807830e-01   9.9999999999e-01   8.5805470808e-01   8.9335845968e-01    9.8416603674e-01
7060  1.1606593776e-01   9.9999999999e-01   8.5618527989e-01   8.9205577738e-01    9.8386153537e-01
7065  1.1499444316e-01   9.9999999999e-01   8.5480836117e-01   8.9065225879e-01    9.8365327190e-01
7070  1.1442618501e-01   9.9999999999e-01   8.5279031629e-01   8.8929735375e-01    9.8336131813e-01
7075  1.1312991555e-01   9.9999999999e-01   8.5118940413e-01   8.8820715188e-01    9.8308221582e-01
7080  1.1233171216e-01   9.9999999999e-01   8.4935191258e-01   8.8727443651e-01    9.8275770834e-01
7085  1.1132589387e-01   9.9999999999e-01   8.4729726325e-01   8.8543167739e-01    9.8245234216e-01
7090  1.1015148426e-01   9.9999999999e-01   8.4505029328e-01   8.8432510311e-01    9.8215275801e-01
7095  1.0951192844e-01   9.9999999999e-01   8.4311147668e-01   8.8301893017e-01    9.8183309565e-01
7100  1.0862955715e-01   9.9999999999e-01   8.4112758548e-01   8.8161842763e-01    9.8138960372e-01
7105  1.0768607397e-01   9.9999999999e-01   8.3873813557e-01   8.8001193963e-01    9.8100873235e-01
7110  1.0650835207e-01   9.9999999999e-01   8.3690656337e-01   8.7872530287e-01    9.8065776538e-01
7115  1.0559357382e-01   9.9999999999e-01   8.3453202356e-01   8.7693538600e-01    9.8038179638e-01
7120  1.0464833894e-01   9.9999999999e-01   8.3236602614e-01   8.7506257682e-01    9.8006987920e-01
7125  1.0366647316e-01   9.9999999999e-01   8.3027501011e-01   8.7378095335e-01    9.7965837241e-01
7130  1.0294290545e-01   9.9999999999e-01   8.2763604683e-01   8.7214556279e-01    9.7917569767e-01
7135  1.0210765906e-01   9.9999999999e-01   8.2592274025e-01   8.7066139178e-01    9.7872789162e-01
7140  1.0119042997e-01   9.9999999999e-01   8.2341697768e-01   8.6875844474e-01    9.7825325173e-01
7145  1.0040596107e-01   9.9999999999e-01   8.2113244541e-01   8.6712251224e-01    9.7784686624e-01
7150  9.9457020116e-02   9.9999999999e-01   8.1896131462e-01   8.6552447272e-01    9.7745627909e-01
7155  9.8555897814e-02   9.9999999999e-01   8.1641389587e-01   8.6422264998e-01    9.7696449503e-01
7160  9.7638904750e-02   9.9999999999e-01   8.1421498680e-01   8.6249995845e-01    9.7659355998e-01
7165  9.6957454198e-02   9.9999999999e-01   8.1145113880e-01   8.6051910331e-01    9.7610454747e-01
7170  9.5962132493e-02   9.9999999999e-01   8.0861913079e-01   8.5883306516e-01    9.7565217220e-01
7175  9.5144417836e-02   9.9999999999e-01   8.0579812067e-01   8.5685721057e-01    9.7505997014e-01
7180  9.4455519147e-02   9.9999999999e-01   8.0313087395e-01   8.5509574289e-01    9.7461976518e-01
7185  9.3639079486e-02   9.9999999999e-01   8.0063403314e-01   8.5256546119e-01    9.7410571132e-01
7190  9.2765813775e-02   9.9999999999e-01   7.9744044912e-01   8.5082791195e-01    9.7365225548e-01
7195  9.1903294462e-02   9.9999999999e-01   7.9479230793e-01   8.4892204542e-01    9.7307661016e-01
7200  9.1233128441e-02   9.9999999999e-01   7.9186741024e-01   8.4721424871e-01    9.7259788772e-01
7205  9.0426975178e-02   9.9999999999e-01   7.8977658497e-01   8.4499973791e-01    9.7191075548e-01
7210  8.9524150822e-02   9.9999999999e-01   7.8681370965e-01   8.4291210358e-01    9.7118491398e-01
7215  8.8791755111e-02   9.9999999999e-01   7.8276977604e-01   8.4059885336e-01    9.7042441796e-01
7220  8.7887449643e-02   9.9999999999e-01   7.7977916486e-01   8.3868338442e-01    9.6993658859e-01
7225  8.7162884110e-02   9.9999999999e-01   7.7725099717e-01   8.3674484795e-01    9.6915831512e-01
7230  8.6073062079e-02   9.9999999999e-01   7.7423044081e-01   8.3429289834e-01    9.6845085734e-01
7235  8.5428892674e-02   9.9999999999e-01   7.7090583753e-01   8.3240993352e-01    9.6774313482e-01
7240  8.4706469904e-02   9.9999999999e-01   7.6816877565e-01   8.3027653903e-01    9.6694942004e-01
7245  8.3831568381e-02   9.9999999999e-01   7.6580651658e-01   8.2796666466e-01    9.6630342491e-01
7250  8.3250641867e-02   9.9999999999e-01   7.6161358104e-01   8.2536634937e-01    9.6541521303e-01
7255  8.2330794748e-02   9.9999999999e-01   7.5853427853e-01   8.2337953515e-01    9.6471115666e-01
7260  8.1653808669e-02   9.9999999999e-01   7.5456764006e-01   8.1997875754e-01    9.6383191353e-01
7265  8.0952508851e-02   9.9999999999e-01   7.5125421925e-01   8.1808607310e-01    9.6278825992e-01
7270  8.0306868015e-02   9.9999999999e-01   7.4814963712e-01   8.1547594257e-01    9.6216496881e-01
7275  7.9415896872e-02   9.9999999999e-01   7.4399323814e-01   8.1303181884e-01    9.6139078687e-01
7280  7.8796721473e-02   9.9999999999e-01   7.4042992574e-01   8.1062805588e-01    9.6051868639e-01
7285  7.7950865668e-02   9.9999999999e-01   7.3621421546e-01   8.0787809023e-01    9.5934513947e-01
7290  7.7215012173e-02   9.9999999999e-01   7.3245468047e-01   8.0506293455e-01    9.5862169734e-01
7295  7.6486763906e-02   9.9999999999e-01   7.2839454710e-01   8.0206514733e-01    9.5766904277e-01
7300  7.5676987655e-02   9.9999999999e-01   7.2421131515e-01   7.9869655452e-01    9.5600218753e-01
7305  7.4944543722e-02   9.9999999999e-01   7.2130072013e-01   7.9549300114e-01    9.5489420274e-01
7310  7.4346167624e-02   9.9999999999e-01   7.1717382286e-01   7.9291839681e-01    9.5364760107e-01
7315  7.3419912217e-02   9.9999999999e-01   7.1247774213e-01   7.8994855034e-01    9.5256856637e-01
7320  7.2659425748e-02   9.9999999999e-01   7.1037856868e-01   7.8689613000e-01    9.5127084134e-01
7325  7.1978327530e-02   9.9999999999e-01   7.0545959711e-01   7.8399289247e-01    9.4991075245e-01
7330  7.1085182805e-02   9.9999999999e-01   7.0148729836e-01   7.8108470805e-01    9.4838612688e-01
7335  7.0107267209e-02   9.9999999999e-01   6.9805426499e-01   7.7728703642e-01    9.4715629917e-01
7340  6.9598062713e-02   9.9999999999e-01   6.9322096935e-01   7.7390492526e-01    9.4595496571e-01
7345  6.8831657171e-02   9.9999999999e-01   6.8816202039e-01   7.7037673927e-01    9.4438693100e-01
7350  6.8038195099e-02   9.9999999999e-01   6.8284243774e-01   7.6656508615e-01    9.4305147956e-01
7355  6.7295308887e-02   9.9999999999e-01   6.7948601559e-01   7.6323858167e-01    9.4121633055e-01
7360  6.6661695386e-02   9.9999999999e-01   6.7427584468e-01   7.5920263422e-01    9.3977818902e-01
7365  6.5906645529e-02   9.9999999999e-01   6.6892003727e-01   7.5572713934e-01    9.3866033270e-01
7370  6.5099130780e-02   9.9999999999e-01   6.6476271294e-01   7.5173192089e-01    9.3645852859e-01
7375  6.4505156768e-02   9.9999999999e-01   6.6055163099e-01   7.4780560980e-01    9.3455318296e-01
7380  6.3688572553e-02   9.9999999999e-01   6.5590414580e-01   7.4291599602e-01    9.3281152170e-01
7385  6.3005810793e-02   9.9999999999e-01   6.5091973281e-01   7.3978543320e-01    9.3069241895e-01
7390  6.2364155045e-02   9.9999999999e-01   6.4500413667e-01   7.3650404808e-01    9.2928041594e-01
7395  6.1593808242e-02   9.9999999999e-01   6.4028411924e-01   7.3232880119e-01    9.2670434735e-01
7400  6.0868146666e-02   9.9999999999e-01   6.3655434757e-01   7.2965851897e-01    9.2517929505e-01
7405  5.9991744266e-02   9.9999999999e-01   6.3160908039e-01   7.2502305106e-01    9.2210526123e-01
7410  5.9472681281e-02   9.9999999999e-01   6.2650711352e-01   7.2042706837e-01    9.2054012994e-01
7415  5.8737531308e-02   9.9999999999e-01   6.2256341549e-01   7.1630631955e-01    9.1839208574e-01
7420  5.8039799247e-02   9.9999999999e-01   6.1658868605e-01   7.1310088786e-01    9.1576391910e-01
7425  5.7277229009e-02   9.9999999999e-01   6.1038469833e-01   7.0932479472e-01    9.1354175438e-01
7430  5.6691313706e-02   9.9999999999e-01   6.0507985986e-01   7.0442387404e-01    9.1166330884e-01
7435  5.5868227872e-02   9.9999999999e-01   6.0042366249e-01   7.0017398231e-01    9.0819476320e-01
7440  5.5124419686e-02   9.9999999999e-01   5.9307032037e-01   6.9511281252e-01    9.0561475907e-01
7445  5.4480280056e-02   9.9999999999e-01   5.8681448586e-01   6.9087395727e-01    9.0278392258e-01
7450  5.4022198716e-02   9.9999999999e-01   5.8077390852e-01   6.8623158951e-01    9.0050009269e-01
7455  5.3401736719e-02   9.9999999999e-01   5.7650050948e-01   6.8029338931e-01    8.9694325053e-01
7460  5.2688837637e-02   9.9999999999e-01   5.7069967395e-01   6.7628891301e-01    8.9483564103e-01
7465  5.1855466715e-02   9.9999999999e-01   5.6670228969e-01   6.7095619714e-01    8.9256165968e-01
7470  5.1189758078e-02   9.9999999999e-01   5.5834204790e-01   6.6633589352e-01    8.8918544198e-01
7475  5.0372816905e-02   9.9999999999e-01   5.5273339708e-01   6.6040357120e-01    8.8684445178e-01
7480  4.9860445635e-02   9.9999999999e-01   5.4529061346e-01   6.5623121050e-01    8.8406009046e-01
7485  4.9094463039e-02   9.9999999999e-01   5.3913002862e-01   6.4925606187e-01    8.8099014483e-01
7490  4.8382701049e-02   9.9999999999e-01   5.3351018035e-01   6.4359628064e-01    8.7798223145e-01
7495  4.7778732398e-02   9.9999999999e-01   5.2692107883e-01   6.3991021867e-01    8.7435389716e-01
7500  4.7121027905e-02   9.9999999999e-01   5.2042517003e-01   6.3474817249e-01    8.7098331066e-01
7505  4.6440835295e-02   9.9999999999e-01   5.1305014370e-01   6.2787801662e-01    8.6800463321e-01
7510  4.5602964490e-02   9.9999999999e-01   5.0560173908e-01   6.2198112666e-01    8.6527630034e-01
7515  4.5070274244e-02   9.9999999999e-01   5.0005548620e-01   6.1601659513e-01    8.6210517570e-01
7520  4.4375133758e-02   9.9999999999e-01   4.9248730261e-01   6.1044411135e-01    8.5868692197e-01
7525  4.3789850475e-02   9.9999999999e-01   4.8576746182e-01   6.0313097023e-01    8.5575993749e-01
7530  4.3129751467e-02   9.9999999999e-01   4.7967437225e-01   5.9722957018e-01    8.5337250361e-01
7535  4.2628357177e-02   9.9999999999e-01   4.7182618027e-01   5.9007187716e-01    8.5013916558e-01
7540  4.2018526073e-02   9.9999999999e-01   4.6374892994e-01   5.8244586873e-01    8.4611270414e-01
7545  4.1274113077e-02   9.9999999999e-01   4.5708387377e-01   5.7672377308e-01    8.4279625183e-01
7550  4.0652726899e-02   9.9999999999e-01   4.5025653606e-01   5.6996903103e-01    8.3763825631e-01
7555  3.9742987169e-02   9.9999999999e-01   4.4297228790e-01   5.6375153590e-01    8.3287301439e-01
7560  3.9057439600e-02   9.9999999998e-01   4.3533476188e-01   5.5550380927e-01    8.2835803672e-01
7565  3.8478950977e-02   9.9999999998e-01   4.2934471231e-01   5.4605618943e-01    8.2516198136e-01
7570  3.7908712553e-02   9.9999999998e-01   4.2251104221e-01   5.4165340245e-01    8.2094898046e-01
7575  3.7426570030e-02   9.9999999998e-01   4.1409438690e-01   5.3247281514e-01    8.1702743863e-01
7580  3.6652028663e-02   9.9999999998e-01   4.0866233821e-01   5.2496065343e-01    8.1164512684e-01
7585  3.5949291282e-02   9.9999999998e-01   4.0074010593e-01   5.1583976427e-01    8.0728653853e-01
7590  3.5303220522e-02   9.9999999998e-01   3.9498481873e-01   5.0914242993e-01    8.0360023908e-01
7595  3.4493055516e-02   9.9999999998e-01   3.8560749728e-01   5.0166535691e-01    7.9843390943e-01
7600  3.3932084133e-02   9.9999999998e-01   3.7825116506e-01   4.9296832282e-01    7.9270648055e-01
7605  3.3278624016e-02   9.9999999998e-01   3.7010994219e-01   4.8625298122e-01    7.8651172517e-01
7610  3.2586072016e-02   9.9999999998e-01   3.6240201511e-01   4.7886424587e-01    7.8201046007e-01
7615  3.1948747207e-02   9.9999999998e-01   3.5529859074e-01   4.6992264617e-01    7.7545483762e-01
7620  3.1071832418e-02   9.9999999998e-01   3.4725264505e-01   4.6370296364e-01    7.6979782112e-01
7625  3.0404235913e-02   9.9999999998e-01   3.3734320571e-01   4.5225872965e-01    7.6332642914e-01
7630  2.9930515947e-02   9.9999999998e-01   3.2942975742e-01   4.4188603484e-01    7.5854154510e-01
7635  2.9460049735e-02   9.9999999998e-01   3.1942446982e-01   4.3367787643e-01    7.5111674087e-01
7640  2.8815703604e-02   9.9999999998e-01   3.1267146993e-01   4.2394948197e-01    7.4398266642e-01
7645  2.8073359370e-02   9.9999999998e-01   3.0345159276e-01   4.1855027524e-01    7.3805498448e-01
7650  2.7394510944e-02   9.9999999998e-01   2.9560159315e-01   4.0859735786e-01    7.3173060839e-01
7655  2.6831575678e-02   9.9999999998e-01   2.8657710270e-01   4.0183513861e-01    7.2258112633e-01
7660  2.6265826596e-02   9.9999999998e-01   2.7956467456e-01   3.9220313202e-01    7.1584165563e-01
7665  2.5608527716e-02   9.9999999998e-01   2.7084722641e-01   3.8429801742e-01    7.0988207093e-01
7670  2.4885052624e-02   9.9999999998e-01   2.6376967945e-01   3.7263537147e-01    7.0162834635e-01
7675  2.4217448912e-02   9.9999999998e-01   2.5486314457e-01   3.6221162724e-01    6.9337169487e-01
7680  2.3713697148e-02   9.9999999998e-01   2.4734452850e-01   3.5329944248e-01    6.8415791779e-01
7685  2.3013737498e-02   9.9999999998e-01   2.4012364038e-01   3.4339806783e-01    6.7321483964e-01
7690  2.2499997865e-02   9.9999999998e-01   2.3350187446e-01   3.3500762709e-01    6.6618733278e-01
7695  2.1925728131e-02   9.9999999998e-01   2.2784971419e-01   3.2526663263e-01    6.5847263865e-01
7700  2.1417829375e-02   9.9999999998e-01   2.2130739699e-01   3.1810646809e-01    6.4577764391e-01
7705  2.0663306642e-02   9.9999999998e-01   2.1423629606e-01   3.0823494381e-01    6.3854323006e-01
7710  2.0159563854e-02   9.9999999998e-01   2.0731069625e-01   2.9558785574e-01    6.2677465616e-01
7715  1.9458935930e-02   9.9999999998e-01   2.0184884538e-01   2.8296716315e-01    6.1664545368e-01
7720  1.8806330406e-02   9.9999999998e-01   1.9363365427e-01   2.7515083927e-01    6.0166712611e-01
7725  1.8148541235e-02   9.9999999998e-01   1.8771898250e-01   2.6746292182e-01    5.9115260841e-01
7730  1.7723475659e-02   9.9999999998e-01   1.8120130642e-01   2.5564237364e-01    5.7885174396e-01
7735  1.7163182099e-02   9.9999999998e-01   1.7446534427e-01   2.4463439203e-01    5.6397610890e-01
7740  1.6628984709e-02   9.9999999998e-01   1.6657029741e-01   2.3695849498e-01    5.5470960312e-01
7745  1.6009730056e-02   9.9999999998e-01   1.5927265685e-01   2.2896008168e-01    5.3916258405e-01
7750  1.5351199880e-02   9.9999999998e-01   1.5196646942e-01   2.2089354619e-01    5.2806374344e-01
7755  1.4833312043e-02   9.9999999998e-01   1.4575461836e-01   2.0842824983e-01    5.1354343708e-01
7760  1.4303876835e-02   9.9999999998e-01   1.3713161535e-01   2.0256228706e-01    4.9154111075e-01
7765  1.3621662013e-02   9.9999999998e-01   1.3103589217e-01   1.8993251147e-01    4.7822019297e-01
7770  1.2783036976e-02   9.9999999998e-01   1.2321191496e-01   1.7820637295e-01    4.6429836305e-01
7775  1.2244328243e-02   9.9999999998e-01   1.1465745645e-01   1.7112088042e-01    4.4589238086e-01
7780  1.1789155134e-02   9.9999999998e-01   1.0791555874e-01   1.6185257694e-01    4.2933948801e-01
7785  1.1129884650e-02   9.9999999998e-01   1.0388455571e-01   1.5450648695e-01    4.1690236200e-01
7790  1.0472183493e-02   9.9999999998e-01   9.6823845524e-02   1.4482539267e-01    3.9641859699e-01
7795  9.8292792392e-03   9.9999999998e-01   8.9539426819e-02   1.3689961418e-01    3.7890835462e-01
7800  9.1583553725e-03   9.9999999998e-01   8.4061568907e-02   1.2763610625e-01    3.6250851956e-01
7805  8.5388947006e-03   9.9999999997e-01   7.9274949637e-02   1.1628327237e-01    3.3826278851e-01
7810  8.1812992324e-03   9.9999999997e-01   7.3938390496e-02   1.0703735372e-01    3.1847348423e-01
7815  7.4537766867e-03   9.9999999997e-01   6.6901413945e-02   9.6143020143e-02    3.0126328307e-01
7820  6.8940839735e-03   9.9999999997e-01   6.0054318522e-02   8.8171100551e-02    2.7238382365e-01
7825  6.2298620857e-03   9.9999999997e-01   5.2595846768e-02   7.7967703415e-02    2.5401960637e-01
7830  5.7421800980e-03   9.9999999997e-01   4.4781574309e-02   7.0329559920e-02    2.2889035457e-01
7835  5.1429866087e-03   9.9999999997e-01   3.8478659126e-02   5.8137301965e-02    2.0097727449e-01
7840  4.4475553386e-03   9.9999999997e-01   3.2032679166e-02   5.1304034005e-02    1.6721506123e-01
7845  3.6387919357e-03   9.9999999997e-01   2.7833432020e-02   4.3795658025e-02    1.3744622501e-01
7850  2.7550088802e-03   9.9999999997e-01   1.9832739403e-02   3.5385196172e-02    1.0474892537e-01
7855  1.4484302318e-03   9.9999999996e-01   1.5707815139e-02   2.9560201336e-02    7.1346877207e-02
7860  1.1019413595e-03   9.9999999994e-01   1.0317336477e-02   1.4476158333e-02    2.8368558101e-02
